================ Training Loss (Sat May  5 19:45:39 2018) ================
(epoch: 1, iters: 100, time: 0.328, data: 0.128) D_A: 0.285 G_A: 0.420 Cyc_A: 1.866 D_B: 0.323 G_B: 0.193 Cyc_B: 4.213 
(epoch: 1, iters: 200, time: 0.327, data: 0.002) D_A: 0.204 G_A: 0.328 Cyc_A: 2.327 D_B: 0.248 G_B: 0.472 Cyc_B: 1.975 
(epoch: 1, iters: 300, time: 0.327, data: 0.002) D_A: 0.240 G_A: 0.281 Cyc_A: 2.469 D_B: 0.201 G_B: 0.424 Cyc_B: 1.606 
(epoch: 1, iters: 400, time: 0.327, data: 0.002) D_A: 0.264 G_A: 0.308 Cyc_A: 2.300 D_B: 0.287 G_B: 0.287 Cyc_B: 4.309 
(epoch: 1, iters: 500, time: 0.328, data: 0.002) D_A: 0.427 G_A: 0.326 Cyc_A: 2.137 D_B: 0.297 G_B: 0.544 Cyc_B: 2.184 
(epoch: 1, iters: 600, time: 0.327, data: 0.002) D_A: 0.247 G_A: 0.191 Cyc_A: 1.548 D_B: 0.370 G_B: 0.738 Cyc_B: 2.946 
(epoch: 1, iters: 700, time: 0.328, data: 0.002) D_A: 0.199 G_A: 0.515 Cyc_A: 1.509 D_B: 0.171 G_B: 0.280 Cyc_B: 3.767 
(epoch: 2, iters: 58, time: 0.328, data: 0.000) D_A: 0.283 G_A: 0.612 Cyc_A: 1.580 D_B: 0.131 G_B: 0.444 Cyc_B: 3.148 
(epoch: 2, iters: 158, time: 0.327, data: 0.002) D_A: 0.295 G_A: 0.695 Cyc_A: 2.373 D_B: 0.343 G_B: 0.059 Cyc_B: 2.507 
(epoch: 2, iters: 258, time: 0.328, data: 0.002) D_A: 0.190 G_A: 0.845 Cyc_A: 3.316 D_B: 0.102 G_B: 0.212 Cyc_B: 3.012 
(epoch: 2, iters: 358, time: 0.328, data: 0.002) D_A: 0.315 G_A: 1.131 Cyc_A: 1.816 D_B: 0.290 G_B: 0.498 Cyc_B: 1.957 
(epoch: 2, iters: 458, time: 0.328, data: 0.002) D_A: 0.228 G_A: 0.349 Cyc_A: 1.959 D_B: 0.222 G_B: 0.397 Cyc_B: 2.600 
(epoch: 2, iters: 558, time: 0.327, data: 0.002) D_A: 0.391 G_A: 0.188 Cyc_A: 3.681 D_B: 0.344 G_B: 0.127 Cyc_B: 2.926 
(epoch: 2, iters: 658, time: 0.327, data: 0.002) D_A: 0.147 G_A: 0.318 Cyc_A: 2.441 D_B: 0.095 G_B: 0.288 Cyc_B: 1.840 
(epoch: 3, iters: 16, time: 0.327, data: 0.002) D_A: 0.140 G_A: 0.545 Cyc_A: 1.684 D_B: 0.230 G_B: 0.220 Cyc_B: 4.568 
(epoch: 3, iters: 116, time: 0.328, data: 0.002) D_A: 0.277 G_A: 0.360 Cyc_A: 2.938 D_B: 0.147 G_B: 0.398 Cyc_B: 1.928 
(epoch: 3, iters: 216, time: 0.327, data: 0.002) D_A: 0.252 G_A: 0.541 Cyc_A: 2.176 D_B: 0.281 G_B: 0.308 Cyc_B: 3.982 
(epoch: 3, iters: 316, time: 0.327, data: 0.002) D_A: 0.065 G_A: 0.317 Cyc_A: 3.297 D_B: 0.146 G_B: 0.881 Cyc_B: 1.972 
(epoch: 3, iters: 416, time: 0.326, data: 0.002) D_A: 0.210 G_A: 0.470 Cyc_A: 2.602 D_B: 0.141 G_B: 0.134 Cyc_B: 2.114 
(epoch: 3, iters: 516, time: 0.327, data: 0.002) D_A: 0.385 G_A: 0.074 Cyc_A: 1.971 D_B: 0.480 G_B: 0.475 Cyc_B: 1.853 
(epoch: 3, iters: 616, time: 0.327, data: 0.002) D_A: 0.174 G_A: 0.451 Cyc_A: 2.683 D_B: 0.057 G_B: 0.772 Cyc_B: 1.833 
(epoch: 3, iters: 716, time: 0.328, data: 0.002) D_A: 0.120 G_A: 0.472 Cyc_A: 1.641 D_B: 0.138 G_B: 0.570 Cyc_B: 1.562 
(epoch: 4, iters: 74, time: 0.329, data: 0.002) D_A: 0.118 G_A: 0.576 Cyc_A: 1.895 D_B: 0.057 G_B: 0.230 Cyc_B: 3.376 
(epoch: 4, iters: 174, time: 0.328, data: 0.002) D_A: 0.090 G_A: 0.796 Cyc_A: 2.105 D_B: 0.069 G_B: 0.708 Cyc_B: 2.504 
(epoch: 4, iters: 274, time: 0.329, data: 0.001) D_A: 0.109 G_A: 0.491 Cyc_A: 2.225 D_B: 0.217 G_B: 0.242 Cyc_B: 3.773 
(epoch: 4, iters: 374, time: 0.328, data: 0.002) D_A: 0.238 G_A: 0.254 Cyc_A: 2.033 D_B: 0.627 G_B: 0.027 Cyc_B: 1.741 
(epoch: 4, iters: 474, time: 0.328, data: 0.002) D_A: 0.388 G_A: 1.040 Cyc_A: 1.883 D_B: 0.150 G_B: 0.793 Cyc_B: 1.944 
(epoch: 4, iters: 574, time: 0.327, data: 0.002) D_A: 0.285 G_A: 0.112 Cyc_A: 3.364 D_B: 0.129 G_B: 0.681 Cyc_B: 3.569 
(epoch: 4, iters: 674, time: 0.327, data: 0.002) D_A: 0.282 G_A: 0.276 Cyc_A: 0.989 D_B: 0.330 G_B: 0.240 Cyc_B: 2.874 
(epoch: 5, iters: 32, time: 0.329, data: 0.002) D_A: 0.391 G_A: 0.245 Cyc_A: 1.164 D_B: 0.428 G_B: 0.206 Cyc_B: 2.167 
(epoch: 5, iters: 132, time: 0.327, data: 0.002) D_A: 0.207 G_A: 0.872 Cyc_A: 2.197 D_B: 0.210 G_B: 0.140 Cyc_B: 1.644 
(epoch: 5, iters: 232, time: 0.327, data: 0.002) D_A: 0.068 G_A: 0.675 Cyc_A: 1.580 D_B: 0.353 G_B: 0.078 Cyc_B: 3.467 
(epoch: 5, iters: 332, time: 0.328, data: 0.002) D_A: 0.287 G_A: 0.132 Cyc_A: 3.413 D_B: 0.301 G_B: 0.308 Cyc_B: 2.945 
(epoch: 5, iters: 432, time: 0.328, data: 0.002) D_A: 0.120 G_A: 0.914 Cyc_A: 2.252 D_B: 0.226 G_B: 0.150 Cyc_B: 1.869 
(epoch: 5, iters: 532, time: 0.328, data: 0.002) D_A: 0.385 G_A: 0.109 Cyc_A: 1.188 D_B: 0.238 G_B: 0.060 Cyc_B: 1.612 
(epoch: 5, iters: 632, time: 0.328, data: 0.002) D_A: 0.143 G_A: 0.350 Cyc_A: 1.524 D_B: 0.261 G_B: 0.188 Cyc_B: 2.548 
(epoch: 5, iters: 732, time: 0.330, data: 0.002) D_A: 0.267 G_A: 0.230 Cyc_A: 3.052 D_B: 0.275 G_B: 0.160 Cyc_B: 2.226 
(epoch: 6, iters: 90, time: 0.330, data: 0.002) D_A: 0.250 G_A: 0.178 Cyc_A: 1.282 D_B: 0.078 G_B: 0.575 Cyc_B: 2.139 
(epoch: 6, iters: 190, time: 0.328, data: 0.002) D_A: 0.294 G_A: 0.232 Cyc_A: 2.290 D_B: 0.138 G_B: 0.263 Cyc_B: 2.689 
(epoch: 6, iters: 290, time: 0.328, data: 0.002) D_A: 0.071 G_A: 0.476 Cyc_A: 1.202 D_B: 0.127 G_B: 0.304 Cyc_B: 1.544 
(epoch: 6, iters: 390, time: 0.327, data: 0.002) D_A: 0.141 G_A: 0.407 Cyc_A: 1.869 D_B: 0.161 G_B: 0.263 Cyc_B: 2.570 
(epoch: 6, iters: 490, time: 0.327, data: 0.002) D_A: 0.304 G_A: 0.240 Cyc_A: 2.282 D_B: 0.205 G_B: 0.713 Cyc_B: 2.220 
(epoch: 6, iters: 590, time: 0.328, data: 0.002) D_A: 0.172 G_A: 0.345 Cyc_A: 2.895 D_B: 0.118 G_B: 0.377 Cyc_B: 1.682 
(epoch: 6, iters: 690, time: 0.327, data: 0.002) D_A: 0.217 G_A: 0.953 Cyc_A: 1.958 D_B: 0.101 G_B: 0.402 Cyc_B: 2.608 
(epoch: 7, iters: 48, time: 0.328, data: 0.002) D_A: 0.149 G_A: 0.391 Cyc_A: 2.044 D_B: 0.118 G_B: 0.263 Cyc_B: 2.732 
(epoch: 7, iters: 148, time: 0.327, data: 0.002) D_A: 0.440 G_A: 0.699 Cyc_A: 1.673 D_B: 0.558 G_B: 0.039 Cyc_B: 1.847 
(epoch: 7, iters: 248, time: 0.327, data: 0.002) D_A: 0.232 G_A: 0.449 Cyc_A: 2.205 D_B: 0.577 G_B: 0.031 Cyc_B: 2.049 
(epoch: 7, iters: 348, time: 0.327, data: 0.002) D_A: 0.182 G_A: 0.337 Cyc_A: 1.413 D_B: 0.082 G_B: 0.227 Cyc_B: 1.525 
(epoch: 7, iters: 448, time: 0.327, data: 0.000) D_A: 0.176 G_A: 0.591 Cyc_A: 1.460 D_B: 0.122 G_B: 0.435 Cyc_B: 1.814 
(epoch: 7, iters: 548, time: 0.328, data: 0.002) D_A: 0.222 G_A: 0.238 Cyc_A: 1.287 D_B: 0.176 G_B: 0.274 Cyc_B: 1.461 
(epoch: 7, iters: 648, time: 0.328, data: 0.002) D_A: 0.208 G_A: 0.165 Cyc_A: 1.206 D_B: 0.252 G_B: 0.235 Cyc_B: 1.612 
(epoch: 8, iters: 6, time: 0.330, data: 0.002) D_A: 0.096 G_A: 0.140 Cyc_A: 1.203 D_B: 0.237 G_B: 0.680 Cyc_B: 1.530 
(epoch: 8, iters: 106, time: 0.329, data: 0.002) D_A: 0.167 G_A: 0.050 Cyc_A: 2.040 D_B: 0.347 G_B: 0.638 Cyc_B: 2.552 
(epoch: 8, iters: 206, time: 0.329, data: 0.002) D_A: 0.104 G_A: 0.149 Cyc_A: 1.311 D_B: 0.285 G_B: 0.179 Cyc_B: 1.299 
(epoch: 8, iters: 306, time: 0.329, data: 0.002) D_A: 0.186 G_A: 0.614 Cyc_A: 2.694 D_B: 0.196 G_B: 0.270 Cyc_B: 1.662 
(epoch: 8, iters: 406, time: 0.328, data: 0.002) D_A: 0.092 G_A: 0.604 Cyc_A: 1.322 D_B: 0.306 G_B: 0.917 Cyc_B: 2.765 
(epoch: 8, iters: 506, time: 0.328, data: 0.002) D_A: 0.206 G_A: 0.164 Cyc_A: 1.443 D_B: 0.086 G_B: 0.252 Cyc_B: 1.379 
(epoch: 8, iters: 606, time: 0.328, data: 0.002) D_A: 0.182 G_A: 0.739 Cyc_A: 1.723 D_B: 0.225 G_B: 0.390 Cyc_B: 1.673 
(epoch: 8, iters: 706, time: 0.328, data: 0.002) D_A: 0.127 G_A: 0.411 Cyc_A: 1.573 D_B: 0.216 G_B: 0.659 Cyc_B: 1.671 
(epoch: 9, iters: 64, time: 0.328, data: 0.001) D_A: 0.251 G_A: 0.474 Cyc_A: 5.164 D_B: 0.182 G_B: 0.279 Cyc_B: 1.480 
(epoch: 9, iters: 164, time: 0.327, data: 0.002) D_A: 0.307 G_A: 0.111 Cyc_A: 2.650 D_B: 0.186 G_B: 0.459 Cyc_B: 1.288 
(epoch: 9, iters: 264, time: 0.328, data: 0.002) D_A: 0.161 G_A: 0.595 Cyc_A: 1.104 D_B: 0.173 G_B: 0.098 Cyc_B: 1.688 
(epoch: 9, iters: 364, time: 0.327, data: 0.002) D_A: 0.081 G_A: 0.346 Cyc_A: 3.091 D_B: 0.124 G_B: 0.664 Cyc_B: 1.736 
(epoch: 9, iters: 464, time: 0.327, data: 0.002) D_A: 0.205 G_A: 0.324 Cyc_A: 1.707 D_B: 0.277 G_B: 0.657 Cyc_B: 1.686 
(epoch: 9, iters: 564, time: 0.327, data: 0.002) D_A: 0.260 G_A: 0.280 Cyc_A: 1.328 D_B: 0.272 G_B: 0.479 Cyc_B: 1.789 
(epoch: 9, iters: 664, time: 0.327, data: 0.002) D_A: 0.334 G_A: 0.069 Cyc_A: 1.029 D_B: 0.245 G_B: 0.326 Cyc_B: 1.816 
(epoch: 10, iters: 22, time: 0.329, data: 0.002) D_A: 0.303 G_A: 0.385 Cyc_A: 1.767 D_B: 0.198 G_B: 0.302 Cyc_B: 2.317 
(epoch: 10, iters: 122, time: 0.328, data: 0.002) D_A: 0.160 G_A: 0.378 Cyc_A: 2.138 D_B: 0.155 G_B: 0.378 Cyc_B: 1.672 
(epoch: 10, iters: 222, time: 0.328, data: 0.002) D_A: 0.232 G_A: 0.365 Cyc_A: 1.777 D_B: 0.203 G_B: 0.129 Cyc_B: 1.473 
(epoch: 10, iters: 322, time: 0.327, data: 0.002) D_A: 0.272 G_A: 0.492 Cyc_A: 1.248 D_B: 0.167 G_B: 0.085 Cyc_B: 4.282 
(epoch: 10, iters: 422, time: 0.327, data: 0.002) D_A: 0.322 G_A: 1.577 Cyc_A: 1.514 D_B: 0.184 G_B: 0.252 Cyc_B: 2.850 
(epoch: 10, iters: 522, time: 0.328, data: 0.002) D_A: 0.407 G_A: 0.504 Cyc_A: 1.547 D_B: 0.439 G_B: 0.035 Cyc_B: 1.435 
(epoch: 10, iters: 622, time: 0.327, data: 0.000) D_A: 0.090 G_A: 0.087 Cyc_A: 1.204 D_B: 0.169 G_B: 0.338 Cyc_B: 2.533 
(epoch: 10, iters: 722, time: 0.327, data: 0.002) D_A: 0.101 G_A: 0.382 Cyc_A: 1.739 D_B: 0.192 G_B: 0.142 Cyc_B: 2.357 
(epoch: 11, iters: 80, time: 0.328, data: 0.002) D_A: 0.182 G_A: 0.521 Cyc_A: 1.092 D_B: 0.198 G_B: 0.238 Cyc_B: 1.075 
(epoch: 11, iters: 180, time: 0.328, data: 0.002) D_A: 0.201 G_A: 0.566 Cyc_A: 1.181 D_B: 0.131 G_B: 0.223 Cyc_B: 1.797 
(epoch: 11, iters: 280, time: 0.328, data: 0.002) D_A: 0.180 G_A: 0.101 Cyc_A: 1.218 D_B: 0.126 G_B: 0.381 Cyc_B: 1.448 
(epoch: 11, iters: 380, time: 0.327, data: 0.002) D_A: 0.126 G_A: 0.103 Cyc_A: 2.944 D_B: 0.101 G_B: 0.940 Cyc_B: 3.986 
(epoch: 11, iters: 480, time: 0.327, data: 0.002) D_A: 0.133 G_A: 0.231 Cyc_A: 2.440 D_B: 0.063 G_B: 0.691 Cyc_B: 1.851 
(epoch: 11, iters: 580, time: 0.327, data: 0.002) D_A: 0.298 G_A: 0.156 Cyc_A: 2.106 D_B: 0.233 G_B: 0.222 Cyc_B: 1.617 
(epoch: 11, iters: 680, time: 0.327, data: 0.002) D_A: 0.190 G_A: 0.478 Cyc_A: 1.783 D_B: 0.212 G_B: 0.416 Cyc_B: 1.453 
(epoch: 12, iters: 38, time: 0.328, data: 0.001) D_A: 0.091 G_A: 0.551 Cyc_A: 1.037 D_B: 0.286 G_B: 0.198 Cyc_B: 2.058 
(epoch: 12, iters: 138, time: 0.327, data: 0.000) D_A: 0.234 G_A: 0.140 Cyc_A: 1.096 D_B: 0.471 G_B: 0.421 Cyc_B: 1.832 
